TransactionID,CustomerID,Date,Price,Quantity,Product,TotalPrice
T00423,C0269,2022-03-30,15000,2,cheese stick,30000
T00423,C0269,2022-03-30,8800,5,choco bar,44000
T00423,C0269,2022-03-30,9400,2,coffee candy,18800
T00423,C0269,2022-03-31,9400,5,coffee candy,47000
T00423,C0269,2022-03-31,10000,6,yoghurt,60000
T00424,C0099,2022-03-31,15000,4,cheese stick,60000
T00424,C0099,2022-03-31,15000,1,cheese stick,15000
T00424,C0099,2022-03-31,16000,3,oat,48000
T00424,C0099,2022-03-31,3200,3,ginger candy,9600
T00425,C0240,2022-03-31,7500,3,crackers,22500
T00425,C0240,2022-03-31,18000,4,cashew,72000
T00425,C0240,2022-03-31,12000,5,potato chip,60000
T00425,C0240,2022-03-31,15000,1,cheese stick,15000
T00425,C0240,2022-03-31,3200,5,ginger candy,16000
T00426,C0273,2022-03-31,9400,3,coffee candy,28200
T00426,C0273,2022-03-31,15000,4,cheese stick,60000
T00426,C0273,2022-03-31,4200,5,thai tea,21000
T00426,C0273,2022-03-31,9400,4,coffee candy,37600
T00426,C0273,2022-04-01,4200,3,thai tea,12600
T00427,C0206,2022-04-01,18000,1,cashew,18000
T00427,C0206,2022-04-01,10000,6,yoghurt,60000
T00428,C0433,2022-04-01,7500,6,crackers,45000
T00428,C0433,2022-04-01,15000,4,cheese stick,60000
T00428,C0433,2022-04-01,4200,3,thai tea,12600
T00428,C0433,2022-04-01,10000,1,yoghurt,10000
T00429,C0146,2022-04-01,10000,7,yoghurt,70000
T00429,C0146,2022-04-01,16000,3,oat,48000
T00430,C0012,2022-04-01,10000,5,yoghurt,50000
T00430,C0012,2022-04-01,7500,6,crackers,45000
T00430,C0012,2022-04-01,16000,2,oat,32000
T00430,C0012,2022-04-01,7500,6,crackers,45000
T00430,C0012,2022-04-01,12000,3,potato chip,36000
T00431,C0292,2022-04-01,16000,2,oat,32000
T00431,C0292,2022-04-01,3200,5,ginger candy,16000
T00431,C0292,2022-04-01,3200,3,ginger candy,9600
T00432,C0020,2022-04-01,15000,2,cheese stick,30000
T00433,C0214,2022-04-02,8800,9,choco bar,79200
T00433,C0214,2022-04-02,15000,5,cheese stick,75000
T00433,C0214,2022-04-02,16000,2,oat,32000
T00433,C0214,2022-04-02,18000,4,cashew,72000
T00433,C0214,2022-04-02,7500,5,crackers,37500
T00434,C0498,2022-04-02,9400,4,coffee candy,37600
T00434,C0498,2022-04-02,10000,3,yoghurt,30000
T00434,C0498,2022-04-02,15000,1,cheese stick,15000
T00434,C0498,2022-04-02,4200,3,thai tea,12600
T00434,C0498,2022-04-02,8800,8,choco bar,70400
T00435,C0397,2022-04-02,9400,2,coffee candy,18800
T00435,C0397,2022-04-02,16000,1,oat,16000
T00436,C0288,2022-04-02,10000,2,yoghurt,20000
T00436,C0288,2022-04-02,8800,4,choco bar,35200
T00437,C0046,2022-04-03,12000,3,potato chip,36000
T00437,C0046,2022-04-03,4200,3,thai tea,12600
T00437,C0046,2022-04-03,15000,5,cheese stick,75000
T00437,C0046,2022-04-03,16000,1,oat,16000
T00438,C0320,2022-04-03,8800,6,choco bar,52800
T00438,C0320,2022-04-03,4200,5,thai tea,21000
T00439,C0379,2022-04-04,9400,3,coffee candy,28200
T00439,C0379,2022-04-04,15000,5,cheese stick,75000
T00440,C0012,2022-04-04,8800,3,choco bar,26400
T00440,C0012,2022-04-04,4200,2,thai tea,8400
T00440,C0012,2022-04-04,8800,7,choco bar,61600
T00440,C0012,2022-04-04,7500,4,crackers,30000
T00440,C0012,2022-04-04,15000,5,cheese stick,75000
T00441,C0031,2022-04-04,8800,9,choco bar,79200
T00441,C0031,2022-04-04,4200,5,thai tea,21000
T00441,C0031,2022-04-04,9400,6,coffee candy,56400
T00441,C0031,2022-04-04,15000,1,cheese stick,15000
T00441,C0031,2022-04-04,8800,7,choco bar,61600
T00442,C0261,2022-04-04,16000,1,oat,16000
T00442,C0261,2022-04-04,3200,4,ginger candy,12800
T00442,C0261,2022-04-04,7500,5,crackers,37500
T00442,C0261,2022-04-04,8800,9,choco bar,79200
T00442,C0261,2022-04-05,9400,4,coffee candy,37600
T00443,C0010,2022-04-05,8800,9,choco bar,79200
T00443,C0010,2022-04-05,4200,4,thai tea,16800
T00443,C0010,2022-04-05,9400,6,coffee candy,56400
T00444,C0484,2022-04-05,9400,5,coffee candy,47000
T00444,C0484,2022-04-05,18000,4,cashew,72000
T00445,C0492,2022-04-05,18000,4,cashew,72000
T00445,C0492,2022-04-05,3200,3,ginger candy,9600
T00446,C0169,2022-04-05,8800,6,choco bar,52800
T00446,C0169,2022-04-05,12000,4,potato chip,48000
T00447,C0353,2022-04-05,16000,1,oat,16000
T00447,C0353,2022-04-05,7500,3,crackers,22500
T00448,C0035,2022-04-05,10000,2,yoghurt,20000
T00449,C0373,2022-04-05,7500,6,crackers,45000
T00449,C0373,2022-04-05,9400,2,coffee candy,18800
T00449,C0373,2022-04-06,8800,2,choco bar,17600
T00449,C0373,2022-04-06,18000,3,cashew,54000
T00450,C0014,2022-04-06,4200,5,thai tea,21000
T00450,C0014,2022-04-06,12000,3,potato chip,36000
T00450,C0014,2022-04-06,7500,6,crackers,45000
T00450,C0014,2022-04-06,18000,1,cashew,18000
T00450,C0014,2022-04-06,18000,4,cashew,72000
T00451,C0252,2022-04-06,4200,2,thai tea,8400
T00451,C0252,2022-04-06,10000,6,yoghurt,60000
T00452,C0114,2022-04-06,3200,6,ginger candy,19200
T00452,C0114,2022-04-06,10000,3,yoghurt,30000
T00453,C0353,2022-04-06,7500,4,crackers,30000
T00453,C0353,2022-04-07,15000,5,cheese stick,75000
T00454,C0369,2022-04-07,15000,2,cheese stick,30000
T00454,C0369,2022-04-07,7500,3,crackers,22500
T00454,C0369,2022-04-07,18000,1,cashew,18000
T00454,C0369,2022-04-07,15000,2,cheese stick,30000
T00454,C0369,2022-04-07,10000,4,yoghurt,40000
T00455,C0392,2022-04-07,3200,6,ginger candy,19200
T00455,C0392,2022-04-07,10000,3,yoghurt,30000
T00455,C0392,2022-04-07,15000,5,cheese stick,75000
T00456,C0354,2022-04-07,3200,7,ginger candy,22400
T00456,C0354,2022-04-07,4200,3,thai tea,12600
T00456,C0354,2022-04-07,4200,3,thai tea,12600
T00456,C0354,2022-04-07,10000,2,yoghurt,20000
T00457,C0303,2022-04-07,8800,2,choco bar,17600
T00457,C0303,2022-04-08,9400,5,coffee candy,47000
T00457,C0303,2022-04-08,7500,2,crackers,15000
T00458,C0197,2022-04-08,12000,1,potato chip,12000
T00458,C0197,2022-04-08,7500,1,crackers,7500
T00458,C0197,2022-04-08,4200,3,thai tea,12600
T00458,C0197,2022-04-08,9400,5,coffee candy,47000
T00459,C0394,2022-04-08,4200,3,thai tea,12600
T00459,C0394,2022-04-08,8800,8,choco bar,70400
T00459,C0394,2022-04-08,15000,4,cheese stick,60000
T00460,C0007,2022-04-08,9400,6,coffee candy,56400
T00460,C0007,2022-04-08,18000,2,cashew,36000
T00460,C0007,2022-04-09,9400,2,coffee candy,18800
T00460,C0007,2022-04-09,12000,2,potato chip,24000
T00461,C0452,2022-04-09,7500,1,crackers,7500
T00461,C0452,2022-04-09,7500,6,crackers,45000
T00461,C0452,2022-04-09,4200,5,thai tea,21000
T00461,C0452,2022-04-09,7500,6,crackers,45000
T00461,C0452,2022-04-09,15000,4,cheese stick,60000
T00462,C0092,2022-04-09,3200,4,ginger candy,12800
T00462,C0092,2022-04-09,4200,3,thai tea,12600
T00462,C0092,2022-04-09,16000,3,oat,48000
T00462,C0092,2022-04-09,10000,7,yoghurt,70000
T00462,C0092,2022-04-10,3200,3,ginger candy,9600
T00463,C0150,2022-04-10,9400,3,coffee candy,28200
T00463,C0150,2022-04-10,15000,4,cheese stick,60000
T00463,C0150,2022-04-10,9400,4,coffee candy,37600
T00464,C0323,2022-04-10,9400,2,coffee candy,18800
T00464,C0323,2022-04-10,8800,4,choco bar,35200
T00464,C0323,2022-04-10,15000,2,cheese stick,30000
T00464,C0323,2022-04-10,16000,3,oat,48000
T00464,C0323,2022-04-10,3200,6,ginger candy,19200
T00465,C0453,2022-04-10,15000,2,cheese stick,30000
T00465,C0453,2022-04-10,12000,2,potato chip,24000
T00465,C0453,2022-04-11,18000,3,cashew,54000
T00466,C0213,2022-04-11,15000,5,cheese stick,75000
T00466,C0213,2022-04-11,10000,3,yoghurt,30000
T00466,C0213,2022-04-11,12000,3,potato chip,36000
T00467,C0282,2022-04-11,8800,2,choco bar,17600
T00467,C0282,2022-04-11,7500,2,crackers,15000
T00467,C0282,2022-04-11,15000,1,cheese stick,15000
T00468,C0470,2022-04-11,4200,4,thai tea,16800
T00468,C0470,2022-04-11,16000,1,oat,16000
T00469,C0402,2022-04-11,12000,2,potato chip,24000
T00469,C0402,2022-04-11,4200,4,thai tea,16800
T00469,C0402,2022-04-11,4200,5,thai tea,21000
T00469,C0402,2022-04-11,3200,4,ginger candy,12800
T00469,C0402,2022-04-12,10000,3,yoghurt,30000
T00470,C0293,2022-04-12,3200,7,ginger candy,22400
T00470,C0293,2022-04-12,16000,1,oat,16000
T00470,C0293,2022-04-12,8800,6,choco bar,52800
T00470,C0293,2022-04-12,4200,5,thai tea,21000
T00470,C0293,2022-04-12,3200,7,ginger candy,22400
T00471,C0402,2022-04-12,9400,6,coffee candy,56400
T00472,C0464,2022-04-12,12000,3,potato chip,36000
T00472,C0464,2022-04-12,18000,4,cashew,72000
T00472,C0464,2022-04-12,9400,3,coffee candy,28200
T00473,C0347,2022-04-12,9400,6,coffee candy,56400
T00474,C0060,2022-04-12,12000,4,potato chip,48000
T00475,C0240,2022-04-12,3200,6,ginger candy,19200
T00475,C0240,2022-04-12,12000,2,potato chip,24000
T00475,C0240,2022-04-12,4200,3,thai tea,12600
T00476,C0344,2022-04-12,12000,4,potato chip,48000
T00476,C0344,2022-04-12,4200,3,thai tea,12600
T00477,C0106,2022-04-12,10000,3,yoghurt,30000
T00477,C0106,2022-04-13,18000,1,cashew,18000
T00477,C0106,2022-04-13,16000,2,oat,32000
T00478,C0228,2022-04-13,8800,6,choco bar,52800
T00478,C0228,2022-04-13,4200,5,thai tea,21000
T00478,C0228,2022-04-13,9400,4,coffee candy,37600
T00478,C0228,2022-04-13,3200,7,ginger candy,22400
T00479,C0229,2022-04-13,7500,4,crackers,30000
T00479,C0229,2022-04-13,4200,4,thai tea,16800
T00479,C0229,2022-04-13,9400,4,coffee candy,37600
T00480,C0240,2022-04-13,16000,3,oat,48000
T00480,C0240,2022-04-13,16000,3,oat,48000
T00480,C0240,2022-04-13,10000,6,yoghurt,60000
T00480,C0240,2022-04-13,15000,2,cheese stick,30000
T00481,C0404,2022-04-14,10000,6,yoghurt,60000
T00482,C0246,2022-04-14,7500,1,crackers,7500
T00482,C0246,2022-04-14,7500,4,crackers,30000
T00482,C0246,2022-04-14,7500,2,crackers,15000
T00483,C0406,2022-04-14,12000,4,potato chip,48000
T00483,C0406,2022-04-14,12000,2,potato chip,24000
T00483,C0406,2022-04-14,15000,5,cheese stick,75000
T00483,C0406,2022-04-14,4200,2,thai tea,8400
T00484,C0221,2022-04-14,4200,4,thai tea,16800
T00484,C0221,2022-04-14,9400,5,coffee candy,47000
T00484,C0221,2022-04-14,4200,5,thai tea,21000
T00485,C0059,2022-04-15,7500,2,crackers,15000
T00485,C0059,2022-04-15,7500,5,crackers,37500
T00485,C0059,2022-04-15,18000,4,cashew,72000
T00486,C0395,2022-04-15,15000,3,cheese stick,45000
T00487,C0455,2022-04-15,15000,2,cheese stick,30000
T00488,C0273,2022-04-15,10000,3,yoghurt,30000
T00488,C0273,2022-04-15,8800,5,choco bar,44000
T00488,C0273,2022-04-15,4200,4,thai tea,16800
T00488,C0273,2022-04-16,15000,5,cheese stick,75000
T00488,C0273,2022-04-16,10000,3,yoghurt,30000
T00489,C0207,2022-04-16,10000,7,yoghurt,70000
T00489,C0207,2022-04-16,10000,5,yoghurt,50000
T00489,C0207,2022-04-16,8800,8,choco bar,70400
T00490,C0222,2022-04-16,4200,4,thai tea,16800
T00490,C0222,2022-04-16,7500,6,crackers,45000
T00490,C0222,2022-04-16,7500,6,crackers,45000
T00491,C0197,2022-04-16,10000,4,yoghurt,40000
T00491,C0197,2022-04-16,16000,3,oat,48000
T00491,C0197,2022-04-16,15000,3,cheese stick,45000
T00492,C0044,2022-04-16,9400,5,coffee candy,47000
T00492,C0044,2022-04-16,15000,1,cheese stick,15000
T00492,C0044,2022-04-17,15000,2,cheese stick,30000
T00492,C0044,2022-04-17,12000,1,potato chip,12000
T00493,C0296,2022-04-17,18000,1,cashew,18000
T00493,C0296,2022-04-17,4200,5,thai tea,21000
T00493,C0296,2022-04-17,4200,3,thai tea,12600
T00493,C0296,2022-04-17,3200,6,ginger candy,19200
T00493,C0296,2022-04-17,9400,6,coffee candy,56400
T00494,C0239,2022-04-17,8800,8,choco bar,70400
T00494,C0239,2022-04-17,16000,1,oat,16000
T00494,C0239,2022-04-17,3200,3,ginger candy,9600
T00494,C0239,2022-04-17,10000,7,yoghurt,70000
T00494,C0239,2022-04-17,3200,3,ginger candy,9600
T00495,C0399,2022-04-18,8800,5,choco bar,44000
T00495,C0399,2022-04-18,12000,3,potato chip,36000
T00495,C0399,2022-04-18,18000,1,cashew,18000
T00495,C0399,2022-04-18,7500,2,crackers,15000
T00495,C0399,2022-04-18,4200,5,thai tea,21000
T00496,C0297,2022-04-18,15000,4,cheese stick,60000
T00496,C0297,2022-04-18,4200,3,thai tea,12600
T00496,C0297,2022-04-18,7500,3,crackers,22500
T00497,C0144,2022-04-19,16000,1,oat,16000
T00498,C0379,2022-04-19,7500,6,crackers,45000
T00498,C0379,2022-04-19,4200,2,thai tea,8400
T00498,C0379,2022-04-19,8800,4,choco bar,35200
T00499,C0305,2022-04-19,18000,3,cashew,54000
T00499,C0305,2022-04-19,4200,3,thai tea,12600
T00499,C0305,2022-04-19,8800,4,choco bar,35200
T00499,C0305,2022-04-19,7500,1,crackers,7500
T00500,C0027,2022-04-19,4200,4,thai tea,16800
T00500,C0027,2022-04-19,10000,3,yoghurt,30000
T00500,C0027,2022-04-19,16000,3,oat,48000
T00500,C0027,2022-04-19,4200,4,thai tea,16800
T00501,C0196,2022-04-19,3200,7,ginger candy,22400
T00502,C0182,2022-04-19,7500,1,crackers,7500
T00502,C0182,2022-04-19,8800,9,choco bar,79200
T00502,C0182,2022-04-20,18000,4,cashew,72000
T00503,C0384,2022-04-20,3200,4,ginger candy,12800
T00503,C0384,2022-04-20,16000,2,oat,32000
T00503,C0384,2022-04-20,7500,4,crackers,30000
T00503,C0384,2022-04-20,12000,2,potato chip,24000
T00503,C0384,2022-04-20,8800,2,choco bar,17600
T00504,C0229,2022-04-20,3200,7,ginger candy,22400
T00504,C0229,2022-04-20,10000,2,yoghurt,20000
T00504,C0229,2022-04-20,4200,4,thai tea,16800
T00505,C0487,2022-04-20,3200,7,ginger candy,22400
T00506,C0193,2022-04-20,16000,1,oat,16000
T00506,C0193,2022-04-20,15000,4,cheese stick,60000
T00507,C0328,2022-04-20,3200,6,ginger candy,19200
T00507,C0328,2022-04-21,18000,1,cashew,18000
T00507,C0328,2022-04-21,15000,4,cheese stick,60000
T00507,C0328,2022-04-21,8800,5,choco bar,44000
T00508,C0092,2022-04-21,16000,1,oat,16000
T00508,C0092,2022-04-21,4200,3,thai tea,12600
T00509,C0394,2022-04-21,9400,6,coffee candy,56400
T00510,C0018,2022-04-21,4200,3,thai tea,12600
T00510,C0018,2022-04-21,10000,1,yoghurt,10000
T00510,C0018,2022-04-21,15000,5,cheese stick,75000
T00511,C0078,2022-04-21,10000,1,yoghurt,10000
T00511,C0078,2022-04-21,9400,6,coffee candy,56400
T00511,C0078,2022-04-21,4200,3,thai tea,12600
T00511,C0078,2022-04-21,16000,3,oat,48000
T00512,C0419,2022-04-21,4200,4,thai tea,16800
T00512,C0419,2022-04-21,9400,2,coffee candy,18800
T00512,C0419,2022-04-22,12000,2,potato chip,24000
T00512,C0419,2022-04-22,10000,7,yoghurt,70000
T00512,C0419,2022-04-22,16000,3,oat,48000
T00513,C0332,2022-04-22,8800,10,choco bar,88000
T00514,C0357,2022-04-22,12000,1,potato chip,12000
T00514,C0357,2022-04-22,7500,2,crackers,15000
T00514,C0357,2022-04-22,10000,4,yoghurt,40000
T00515,C0123,2022-04-22,16000,2,oat,32000
T00515,C0123,2022-04-22,15000,4,cheese stick,60000
T00515,C0123,2022-04-22,9400,4,coffee candy,37600
T00515,C0123,2022-04-22,8800,7,choco bar,61600
T00515,C0123,2022-04-22,4200,3,thai tea,12600
T00516,C0446,2022-04-22,4200,3,thai tea,12600
T00516,C0446,2022-04-23,10000,6,yoghurt,60000
T00516,C0446,2022-04-23,7500,1,crackers,7500
T00516,C0446,2022-04-23,8800,2,choco bar,17600
T00516,C0446,2022-04-23,16000,1,oat,16000
T00517,C0464,2022-04-23,4200,4,thai tea,16800
T00517,C0464,2022-04-23,15000,5,cheese stick,75000
T00517,C0464,2022-04-23,3200,6,ginger candy,19200
T00517,C0464,2022-04-23,18000,4,cashew,72000
T00517,C0464,2022-04-23,7500,1,crackers,7500
T00518,C0295,2022-04-23,15000,2,cheese stick,30000
T00518,C0295,2022-04-23,3200,5,ginger candy,16000
T00519,C0087,2022-04-24,9400,5,coffee candy,47000
T00519,C0087,2022-04-24,9400,4,coffee candy,37600
T00520,C0314,2022-04-24,8800,9,choco bar,79200
T00520,C0314,2022-04-24,10000,1,yoghurt,10000
T00520,C0314,2022-04-24,10000,1,yoghurt,10000
T00520,C0314,2022-04-24,16000,3,oat,48000
T00521,C0074,2022-04-24,3200,6,ginger candy,19200
T00521,C0074,2022-04-24,9400,5,coffee candy,47000
T00521,C0074,2022-04-24,4200,3,thai tea,12600
T00521,C0074,2022-04-24,7500,1,crackers,7500
T00522,C0179,2022-04-24,10000,4,yoghurt,40000
T00522,C0179,2022-04-24,15000,1,cheese stick,15000
T00523,C0260,2022-04-24,7500,2,crackers,15000
T00523,C0260,2022-04-24,9400,6,coffee candy,56400
T00524,C0255,2022-04-25,10000,4,yoghurt,40000
T00525,C0108,2022-04-25,9400,2,coffee candy,18800
T00525,C0108,2022-04-25,3200,4,ginger candy,12800
T00525,C0108,2022-04-25,4200,4,thai tea,16800
T00525,C0108,2022-04-25,18000,2,cashew,36000
T00525,C0108,2022-04-25,3200,6,ginger candy,19200
T00526,C0297,2022-04-25,15000,5,cheese stick,75000
T00526,C0297,2022-04-25,3200,3,ginger candy,9600
T00526,C0297,2022-04-25,4200,3,thai tea,12600
T00527,C0038,2022-04-25,8800,8,choco bar,70400
T00528,C0233,2022-04-25,4200,4,thai tea,16800
T00528,C0233,2022-04-25,10000,7,yoghurt,70000
T00529,C0017,2022-04-25,15000,5,cheese stick,75000
T00529,C0017,2022-04-25,7500,1,crackers,7500
T00529,C0017,2022-04-26,12000,1,potato chip,12000
T00530,C0081,2022-04-26,9400,2,coffee candy,18800
T00530,C0081,2022-04-26,15000,2,cheese stick,30000
T00531,C0251,2022-04-26,8800,2,choco bar,17600
T00531,C0251,2022-04-26,7500,4,crackers,30000
T00531,C0251,2022-04-26,10000,6,yoghurt,60000
T00531,C0251,2022-04-26,10000,4,yoghurt,40000
T00532,C0460,2022-04-26,4200,5,thai tea,21000
T00533,C0018,2022-04-26,10000,3,yoghurt,30000
T00533,C0018,2022-04-26,3200,4,ginger candy,12800
T00533,C0018,2022-04-26,9400,6,coffee candy,56400
T00533,C0018,2022-04-26,8800,8,choco bar,70400
T00534,C0332,2022-04-26,18000,1,cashew,18000
T00534,C0332,2022-04-27,15000,4,cheese stick,60000
T00534,C0332,2022-04-27,4200,5,thai tea,21000
T00535,C0321,2022-04-27,16000,3,oat,48000
T00536,C0171,2022-04-27,9400,3,coffee candy,28200
T00536,C0171,2022-04-27,18000,4,cashew,72000
T00536,C0171,2022-04-27,16000,2,oat,32000
T00536,C0171,2022-04-27,4200,3,thai tea,12600
T00537,C0187,2022-04-27,15000,2,cheese stick,30000
T00537,C0187,2022-04-27,7500,6,crackers,45000
T00537,C0187,2022-04-27,4200,5,thai tea,21000
T00538,C0071,2022-04-27,4200,2,thai tea,8400
T00539,C0447,2022-04-27,4200,2,thai tea,8400
T00539,C0447,2022-04-28,7500,5,crackers,37500
T00540,C0028,2022-04-28,4200,4,thai tea,16800
T00540,C0028,2022-04-28,7500,1,crackers,7500
T00540,C0028,2022-04-28,4200,3,thai tea,12600
T00540,C0028,2022-04-28,12000,1,potato chip,12000
T00541,C0415,2022-04-28,9400,4,coffee candy,37600
T00541,C0415,2022-04-28,15000,2,cheese stick,30000
T00541,C0415,2022-04-28,9400,2,coffee candy,18800
T00541,C0415,2022-04-28,10000,6,yoghurt,60000
T00542,C0267,2022-04-28,9400,2,coffee candy,18800
T00542,C0267,2022-04-28,8800,8,choco bar,70400
T00542,C0267,2022-04-28,8800,8,choco bar,70400
T00542,C0267,2022-04-28,15000,4,cheese stick,60000
T00543,C0428,2022-04-28,4200,5,thai tea,21000
T00543,C0428,2022-04-28,3200,4,ginger candy,12800
T00543,C0428,2022-04-28,4200,3,thai tea,12600
T00543,C0428,2022-04-28,4200,5,thai tea,21000
T00544,C0088,2022-04-28,4200,4,thai tea,16800
T00544,C0088,2022-04-28,15000,5,cheese stick,75000
T00544,C0088,2022-04-28,10000,6,yoghurt,60000
T00545,C0275,2022-04-29,3200,6,ginger candy,19200
T00545,C0275,2022-04-29,15000,4,cheese stick,60000
T00546,C0134,2022-04-29,7500,4,crackers,30000
T00546,C0134,2022-04-29,15000,5,cheese stick,75000
T00546,C0134,2022-04-29,18000,2,cashew,36000
T00546,C0134,2022-04-29,9400,4,coffee candy,37600
T00546,C0134,2022-04-29,3200,7,ginger candy,22400
T00547,C0080,2022-04-29,12000,3,potato chip,36000
T00547,C0080,2022-04-29,15000,3,cheese stick,45000
T00547,C0080,2022-04-29,4200,2,thai tea,8400
T00547,C0080,2022-04-29,3200,7,ginger candy,22400
T00547,C0080,2022-04-29,8800,3,choco bar,26400
T00548,C0060,2022-04-29,4200,2,thai tea,8400
T00548,C0060,2022-04-29,7500,3,crackers,22500
T00548,C0060,2022-04-30,7500,2,crackers,15000
T00548,C0060,2022-04-30,4200,4,thai tea,16800
T00548,C0060,2022-04-30,9400,2,coffee candy,18800
T00549,C0347,2022-04-30,12000,2,potato chip,24000
T00549,C0347,2022-04-30,16000,1,oat,16000
T00549,C0347,2022-04-30,10000,7,yoghurt,70000
T00549,C0347,2022-04-30,16000,3,oat,48000
T00550,C0198,2022-05-01,3200,7,ginger candy,22400
T00550,C0198,2022-05-01,10000,7,yoghurt,70000
T00550,C0198,2022-05-01,9400,3,coffee candy,28200
T00551,C0412,2022-05-01,15000,1,cheese stick,15000
T00551,C0412,2022-05-01,3200,5,ginger candy,16000
T00551,C0412,2022-05-01,18000,1,cashew,18000
T00551,C0412,2022-05-01,15000,1,cheese stick,15000
T00552,C0388,2022-05-01,8800,4,choco bar,35200
T00552,C0388,2022-05-01,7500,4,crackers,30000
T00552,C0388,2022-05-01,10000,1,yoghurt,10000
T00552,C0388,2022-05-01,9400,3,coffee candy,28200
T00553,C0022,2022-05-01,3200,4,ginger candy,12800
T00553,C0022,2022-05-01,10000,1,yoghurt,10000
T00553,C0022,2022-05-01,4200,3,thai tea,12600
T00553,C0022,2022-05-01,12000,4,potato chip,48000
T00554,C0458,2022-05-01,4200,4,thai tea,16800
T00554,C0458,2022-05-01,3200,6,ginger candy,19200
T00554,C0458,2022-05-01,16000,3,oat,48000
T00554,C0458,2022-05-01,4200,5,thai tea,21000
T00555,C0322,2022-05-02,10000,4,yoghurt,40000
T00556,C0009,2022-05-02,8800,4,choco bar,35200
T00557,C0070,2022-05-02,10000,5,yoghurt,50000
T00557,C0070,2022-05-02,10000,5,yoghurt,50000
T00557,C0070,2022-05-02,4200,2,thai tea,8400
T00558,C0094,2022-05-02,16000,2,oat,32000
T00558,C0094,2022-05-02,7500,4,crackers,30000
T00559,C0351,2022-05-02,16000,2,oat,32000
T00560,C0007,2022-05-02,4200,5,thai tea,21000
T00560,C0007,2022-05-02,12000,1,potato chip,12000
T00560,C0007,2022-05-02,15000,1,cheese stick,15000
T00561,C0408,2022-05-02,8800,7,choco bar,61600
T00561,C0408,2022-05-02,16000,1,oat,16000
T00561,C0408,2022-05-02,15000,5,cheese stick,75000
T00561,C0408,2022-05-02,12000,1,potato chip,12000
T00561,C0408,2022-05-02,10000,4,yoghurt,40000
T00562,C0268,2022-05-02,8800,3,choco bar,26400
T00562,C0268,2022-05-02,16000,1,oat,16000
T00562,C0268,2022-05-03,7500,3,crackers,22500
T00563,C0067,2022-05-03,8800,2,choco bar,17600
T00564,C0388,2022-05-03,7500,3,crackers,22500
T00565,C0304,2022-05-03,8800,3,choco bar,26400
T00565,C0304,2022-05-03,7500,4,crackers,30000
T00565,C0304,2022-05-03,3200,6,ginger candy,19200
T00566,C0095,2022-05-03,4200,4,thai tea,16800
T00567,C0486,2022-05-03,3200,3,ginger candy,9600
T00567,C0486,2022-05-03,4200,3,thai tea,12600
T00568,C0391,2022-05-04,9400,5,coffee candy,47000
T00568,C0391,2022-05-04,10000,4,yoghurt,40000
T00569,C0051,2022-05-04,16000,2,oat,32000
T00569,C0051,2022-05-04,4200,3,thai tea,12600
T00569,C0051,2022-05-04,16000,1,oat,16000
T00569,C0051,2022-05-04,4200,5,thai tea,21000
T00570,C0390,2022-05-04,4200,5,thai tea,21000
T00571,C0361,2022-05-04,4200,2,thai tea,8400
T00572,C0198,2022-05-04,16000,2,oat,32000
T00572,C0198,2022-05-05,12000,2,potato chip,24000
T00572,C0198,2022-05-05,3200,5,ginger candy,16000
T00573,C0481,2022-05-05,7500,4,crackers,30000
T00574,C0225,2022-05-05,10000,1,yoghurt,10000
T00575,C0356,2022-05-05,15000,3,cheese stick,45000
T00575,C0356,2022-05-05,9400,3,coffee candy,28200
T00576,C0063,2022-05-05,12000,2,potato chip,24000
T00576,C0063,2022-05-05,15000,4,cheese stick,60000
T00576,C0063,2022-05-05,8800,4,choco bar,35200
T00576,C0063,2022-05-05,12000,1,potato chip,12000
T00577,C0063,2022-05-05,15000,3,cheese stick,45000
T00577,C0063,2022-05-05,16000,2,oat,32000
T00578,C0348,2022-05-05,16000,2,oat,32000
T00578,C0348,2022-05-05,15000,5,cheese stick,75000
T00578,C0348,2022-05-06,3200,7,ginger candy,22400
T00578,C0348,2022-05-06,10000,4,yoghurt,40000
T00578,C0348,2022-05-06,12000,1,potato chip,12000
T00579,C0134,2022-05-06,7500,6,crackers,45000
T00579,C0134,2022-05-06,18000,2,cashew,36000
T00579,C0134,2022-05-06,7500,2,crackers,15000
T00579,C0134,2022-05-06,4200,4,thai tea,16800
T00579,C0134,2022-05-06,3200,3,ginger candy,9600
T00580,C0453,2022-05-06,9400,2,coffee candy,18800
T00580,C0453,2022-05-06,3200,7,ginger candy,22400
T00580,C0453,2022-05-06,8800,7,choco bar,61600
T00580,C0453,2022-05-06,7500,2,crackers,15000
T00581,C0288,2022-05-06,3200,3,ginger candy,9600
T00581,C0288,2022-05-07,8800,3,choco bar,26400
T00581,C0288,2022-05-07,7500,6,crackers,45000
T00581,C0288,2022-05-07,15000,4,cheese stick,60000
T00582,C0415,2022-05-07,3200,6,ginger candy,19200
T00582,C0415,2022-05-07,3200,5,ginger candy,16000
T00582,C0415,2022-05-07,12000,2,potato chip,24000
T00583,C0121,2022-05-07,7500,4,crackers,30000
T00584,C0173,2022-05-07,4200,2,thai tea,8400
T00584,C0173,2022-05-07,4200,3,thai tea,12600
T00584,C0173,2022-05-07,4200,3,thai tea,12600
T00585,C0163,2022-05-07,10000,7,yoghurt,70000
T00585,C0163,2022-05-07,4200,5,thai tea,21000
